id,proba
463025,0.63
463026,0.37
463027,0.37
463028,0.37
463029,0.37
463030,0.63
463031,0.63
463032,0.37
463033,0.37
463034,0.37
463035,0.37
463036,0.37
463037,0.37
463038,0.63
463039,0.37
463040,0.63
463041,0.37
463042,0.63
463043,0.63
463044,0.37
463045,0.63
463046,0.37
463047,0.63
463048,0.63
463049,0.37
463050,0.37
463051,0.63
463052,0.37
463053,0.37
463054,0.63
463055,0.63
463056,0.63
463057,0.63
463058,0.37
463059,0.37
463060,0.63
463061,0.63
463062,0.63
463063,0.37
463064,0.63
463065,0.63
463066,0.37
463067,0.37
463068,0.63
463069,0.63
463070,0.37
463071,0.37
463072,0.63
463073,0.37
463074,0.63
463075,0.63
463076,0.37
463077,0.37
463078,0.37
463079,0.37
463080,0.63
463081,0.37
463082,0.63
463083,0.63
463084,0.63
463085,0.37
463086,0.37
463087,0.63
463088,0.63
463089,0.63
463090,0.37
463091,0.37
463092,0.37
463093,0.37
463094,0.37
463095,0.37
463096,0.63
463097,0.63
463098,0.63
463099,0.37
463100,0.37
463101,0.63
463102,0.37
463103,0.37
463104,0.37
463105,0.37
463106,0.37
463107,0.37
463108,0.37
463109,0.63
463110,0.63
463111,0.63
463112,0.63
463113,0.63
463114,0.37
463115,0.63
463116,0.37
463117,0.63
463118,0.37
463119,0.63
463120,0.63
463121,0.63
463122,0.37
463123,0.63
463124,0.63
463125,0.37
463126,0.63
463127,0.37
463128,0.37
463129,0.37
463130,0.37
463131,0.63
463132,0.63
463133,0.37
463134,0.63
463135,0.37
463136,0.63
463137,0.37
463138,0.63
463139,0.63
463140,0.63
463141,0.63
463142,0.37
463143,0.37
463144,0.37
463145,0.63
463146,0.63
463147,0.63
463148,0.37
463149,0.63
463150,0.63
463151,0.37
463152,0.37
463153,0.37
463154,0.63
463155,0.37
463156,0.63
463157,0.37
463158,0.63
463159,0.63
463160,0.63
463161,0.37
463162,0.63
463163,0.37
463164,0.37
463165,0.37
463166,0.37
463167,0.63
463168,0.37
463169,0.37
463170,0.63
463171,0.37
463172,0.63
463173,0.63
463174,0.37
463175,0.37
463176,0.37
463177,0.37
463178,0.63
463179,0.63
463180,0.63
463181,0.63
463182,0.37
463183,0.37
463184,0.37
463185,0.37
463186,0.37
463187,0.63
463188,0.63
463189,0.37
463190,0.63
463191,0.63
463192,0.63
463193,0.37
463194,0.63
463195,0.63
463196,0.63
463197,0.37
463198,0.37
463199,0.37
463200,0.37
463201,0.37
463202,0.37
463203,0.37
463204,0.63
463205,0.63
463206,0.37
463207,0.63
463208,0.37
463209,0.37
463210,0.63
463211,0.63
463212,0.37
463213,0.37
463214,0.37
463215,0.63
463216,0.63
463217,0.63
463218,0.63
463219,0.37
463220,0.63
463221,0.63
463222,0.63
463223,0.37
463224,0.37
463225,0.63
463226,0.37
463227,0.63
463228,0.37
463229,0.63
463230,0.63
463231,0.37
463232,0.37
463233,0.63
463234,0.37
463235,0.37
463236,0.63
463237,0.37
463238,0.37
463239,0.63
463240,0.37
463241,0.63
463242,0.37
463243,0.37
463244,0.63
463245,0.37
463246,0.63
463247,0.63
463248,0.63
463249,0.37
463250,0.37
463251,0.37
463252,0.63
463253,0.63
463254,0.37
463255,0.37
463256,0.37
463257,0.37
463258,0.37
463259,0.63
463260,0.37
463261,0.37
463262,0.37
463263,0.63
463264,0.63
463265,0.63
463266,0.63
463267,0.37
463268,0.63
463269,0.37
463270,0.63
463271,0.37
463272,0.37
463273,0.63
463274,0.37
463275,0.63
463276,0.63
463277,0.63
463278,0.37
463279,0.63
463280,0.63
463281,0.63
463282,0.37
463283,0.37
463284,0.63
463285,0.37
463286,0.37
463287,0.63
463288,0.63
463289,0.37
463290,0.63
463291,0.63
463292,0.37
463293,0.63
463294,0.63
463295,0.37
463296,0.37
463297,0.63
463298,0.37
463299,0.63
463300,0.37
463301,0.37
463302,0.37
463303,0.63
463304,0.37
463305,0.63
463306,0.63
463307,0.37
463308,0.37
463309,0.63
463310,0.37
463311,0.63
463312,0.37
463313,0.37
463314,0.37
463315,0.63
463316,0.37
463317,0.63
463318,0.37
463319,0.37
463320,0.37
463321,0.37
463322,0.63
463323,0.63
463324,0.63
463325,0.63
463326,0.37
463327,0.63
463328,0.37
463329,0.37
463330,0.37
463331,0.63
463332,0.37
463333,0.63
463334,0.37
463335,0.37
463336,0.37
463337,0.63
463338,0.37
463339,0.37
463340,0.63
463341,0.63
463342,0.37
463343,0.63
463344,0.63
463345,0.37
463346,0.37
463347,0.63
463348,0.37
463349,0.37
463350,0.37
463351,0.37
463352,0.63
463353,0.63
463354,0.63
463355,0.63
463356,0.37
463357,0.63
463358,0.37
463359,0.63
463360,0.37
463361,0.63
463362,0.37
463363,0.63
463364,0.37
463365,0.37
463366,0.63
463367,0.63
463368,0.37
463369,0.37
463370,0.37
463371,0.37
463372,0.37
463373,0.63
463374,0.63
463375,0.63
463376,0.37
463377,0.37
463378,0.63
463379,0.63
463380,0.37
463381,0.37
463382,0.63
463383,0.37
463384,0.63
463385,0.37
463386,0.37
463387,0.37
463388,0.63
463389,0.37
463390,0.37
463391,0.37
463392,0.37
463393,0.63
463394,0.37
463395,0.63
463396,0.63
463397,0.63
463398,0.63
463399,0.37
463400,0.37
463401,0.37
463402,0.63
463403,0.63
463404,0.63
463405,0.63
463406,0.37
463407,0.63
463408,0.63
463409,0.37
463410,0.63
463411,0.63
463412,0.37
463413,0.37
463414,0.63
463415,0.63
463416,0.37
463417,0.37
463418,0.63
463419,0.63
463420,0.63
463421,0.37
463422,0.37
463423,0.37
463424,0.37
463425,0.37
463426,0.63
463427,0.37
463428,0.63
463429,0.37
463430,0.63
463431,0.37
463432,0.63
463433,0.63
463434,0.63
463435,0.63
463436,0.37
463437,0.63
463438,0.37
463439,0.63
463440,0.63
463441,0.37
463442,0.63
463443,0.37
463444,0.63
463445,0.37
463446,0.63
463447,0.37
463448,0.63
463449,0.63
463450,0.37
463451,0.63
463452,0.63
463453,0.63
463454,0.37
463455,0.63
463456,0.63
463457,0.63
463458,0.63
463459,0.63
463460,0.63
463461,0.37
463462,0.37
463463,0.37
463464,0.37
463465,0.63
463466,0.37
463467,0.37
463468,0.63
463469,0.63
463470,0.37
463471,0.37
463472,0.37
463473,0.37
463474,0.37
463475,0.37
463476,0.63
463477,0.37
463478,0.37
463479,0.63
463480,0.63
463481,0.63
463482,0.63
463483,0.37
463484,0.37
463485,0.37
463486,0.37
463487,0.63
463488,0.37
463489,0.37
463490,0.63
463491,0.37
463492,0.37
463493,0.37
463494,0.37
463495,0.37
463496,0.63
463497,0.37
463498,0.37
463499,0.63
463500,0.37
463501,0.37
463502,0.37
463503,0.37
463504,0.63
463505,0.63
463506,0.63
463507,0.37
463508,0.63
463509,0.37
463510,0.37
463511,0.37
463512,0.63
463513,0.63
463514,0.63
463515,0.37
463516,0.37
463517,0.37
463518,0.63
463519,0.63
463520,0.63
463521,0.63
463522,0.37
463523,0.63
463524,0.37
463525,0.63
463526,0.63
463527,0.63
463528,0.63
463529,0.63
463530,0.63
463531,0.63
463532,0.37
463533,0.37
463534,0.63
463535,0.63
463536,0.37
463537,0.37
463538,0.63
463539,0.37
463540,0.63
463541,0.63
463542,0.63
463543,0.63
463544,0.37
463545,0.37
463546,0.37
463547,0.63
463548,0.37
463549,0.63
463550,0.37
463551,0.37
463552,0.37
463553,0.63
463554,0.63
463555,0.63
463556,0.63
463557,0.37
463558,0.63
463559,0.37
463560,0.63
463561,0.37
463562,0.37
463563,0.63
463564,0.63
463565,0.63
463566,0.37
463567,0.37
463568,0.37
463569,0.63
463570,0.37
463571,0.37
463572,0.63
463573,0.37
463574,0.37
463575,0.37
463576,0.63
463577,0.63
463578,0.37
463579,0.63
463580,0.37
463581,0.63
463582,0.37
463583,0.37
463584,0.37
463585,0.63
463586,0.63
463587,0.63
463588,0.37
463589,0.63
463590,0.63
463591,0.63
463592,0.63
463593,0.63
463594,0.37
463595,0.37
463596,0.37
463597,0.37
463598,0.63
463599,0.63
463600,0.63
463601,0.63
463602,0.37
463603,0.37
463604,0.63
463605,0.63
463606,0.63
463607,0.37
463608,0.37
463609,0.37
463610,0.63
463611,0.63
463612,0.63
463613,0.63
463614,0.63
463615,0.37
463616,0.37
463617,0.63
463618,0.63
463619,0.63
463620,0.63
463621,0.63
463622,0.63
463623,0.63
463624,0.37
463625,0.63
463626,0.63
463627,0.37
463628,0.37
463629,0.63
463630,0.63
463631,0.63
463632,0.63
463633,0.37
463634,0.63
463635,0.37
463636,0.37
463637,0.63
463638,0.37
463639,0.37
463640,0.63
463641,0.37
463642,0.63
463643,0.37
463644,0.37
463645,0.37
463646,0.37
463647,0.37
463648,0.63
463649,0.37
463650,0.37
463651,0.37
463652,0.63
463653,0.63
463654,0.37
463655,0.63
463656,0.63
463657,0.63
463658,0.63
463659,0.63
463660,0.37
463661,0.63
463662,0.37
463663,0.37
463664,0.63
463665,0.63
463666,0.63
463667,0.63
463668,0.63
463669,0.37
463670,0.37
463671,0.63
463672,0.37
463673,0.37
463674,0.63
463675,0.63
463676,0.37
463677,0.63
463678,0.37
463679,0.63
463680,0.63
463681,0.63
463682,0.37
463683,0.63
463684,0.37
463685,0.63
463686,0.37
463687,0.63
463688,0.63
463689,0.37
463690,0.63
463691,0.63
463692,0.63
463693,0.63
463694,0.37
463695,0.63
463696,0.37
463697,0.63
463698,0.63
463699,0.63
463700,0.37
463701,0.63
463702,0.63
463703,0.63
463704,0.37
463705,0.63
463706,0.63
463707,0.63
463708,0.37
463709,0.63
463710,0.63
463711,0.63
463712,0.63
463713,0.63
463714,0.63
463715,0.37
463716,0.37
463717,0.63
463718,0.63
463719,0.63
463720,0.37
463721,0.37
463722,0.63
463723,0.63
463724,0.37
463725,0.63
463726,0.63
463727,0.63
463728,0.63
463729,0.63
463730,0.63
463731,0.63
463732,0.63
463733,0.63
463734,0.37
463735,0.63
463736,0.63
463737,0.63
463738,0.63
463739,0.37
463740,0.63
463741,0.37
463742,0.37
463743,0.37
463744,0.63
463745,0.63
463746,0.37
463747,0.63
463748,0.37
463749,0.37
463750,0.37
463751,0.63
463752,0.37
463753,0.37
463754,0.63
463755,0.37
463756,0.63
463757,0.37
463758,0.37
463759,0.63
463760,0.37
463761,0.63
463762,0.37
463763,0.37
463764,0.63
463765,0.37
463766,0.37
463767,0.63
463768,0.37
463769,0.37
463770,0.63
463771,0.37
463772,0.63
463773,0.63
463774,0.63
463775,0.63
463776,0.63
463777,0.63
463778,0.63
463779,0.37
463780,0.63
463781,0.63
463782,0.37
463783,0.63
463784,0.37
463785,0.37
463786,0.37
463787,0.63
463788,0.63
463789,0.37
463790,0.37
463791,0.63
463792,0.37
463793,0.37
463794,0.63
463795,0.63
463796,0.37
463797,0.37
463798,0.63
463799,0.37
463800,0.37
463801,0.37
463802,0.63
463803,0.63
463804,0.63
463805,0.37
463806,0.37
463807,0.63
463808,0.37
463809,0.37
463810,0.37
463811,0.37
463812,0.63
463813,0.37
463814,0.37
463815,0.63
463816,0.37
463817,0.63
463818,0.37
463819,0.37
463820,0.37
463821,0.37
463822,0.63
463823,0.37
463824,0.63
463825,0.63
463826,0.37
463827,0.63
463828,0.37
463829,0.37
463830,0.37
463831,0.63
463832,0.37
463833,0.63
463834,0.63
463835,0.63
463836,0.63
463837,0.37
463838,0.63
463839,0.63
463840,0.63
463841,0.63
463842,0.37
463843,0.63
463844,0.37
463845,0.63
463846,0.63
463847,0.37
463848,0.37
463849,0.37
463850,0.37
463851,0.37
463852,0.63
463853,0.63
463854,0.63
463855,0.63
463856,0.63
463857,0.37
463858,0.63
463859,0.63
463860,0.63
463861,0.37
463862,0.63
463863,0.63
463864,0.37
463865,0.63
463866,0.63
463867,0.63
463868,0.63
463869,0.37
463870,0.63
463871,0.63
463872,0.63
463873,0.37
463874,0.37
463875,0.63
463876,0.37
463877,0.37
463878,0.63
463879,0.37
463880,0.63
463881,0.63
463882,0.37
463883,0.37
463884,0.37
463885,0.63
463886,0.63
463887,0.63
463888,0.37
463889,0.37
463890,0.37
463891,0.37
463892,0.63
463893,0.37
463894,0.63
463895,0.37
463896,0.63
463897,0.63
463898,0.37
463899,0.37
463900,0.63
463901,0.63
463902,0.37
463903,0.63
463904,0.37
463905,0.37
463906,0.37
463907,0.37
463908,0.63
463909,0.63
463910,0.37
463911,0.63
463912,0.37
463913,0.37
463914,0.63
463915,0.63
463916,0.37
463917,0.37
463918,0.37
463919,0.37
463920,0.37
463921,0.63
463922,0.63
463923,0.37
463924,0.37
463925,0.63
463926,0.63
463927,0.63
463928,0.63
463929,0.63
463930,0.63
463931,0.63
463932,0.37
463933,0.63
463934,0.63
463935,0.63
463936,0.63
463937,0.37
463938,0.63
463939,0.37
463940,0.63
463941,0.63
463942,0.37
463943,0.37
463944,0.63
463945,0.63
463946,0.63
463947,0.37
463948,0.37
463949,0.63
463950,0.37
463951,0.63
463952,0.37
463953,0.37
463954,0.63
463955,0.63
463956,0.63
463957,0.37
463958,0.63
463959,0.37
463960,0.63
463961,0.37
463962,0.63
463963,0.37
463964,0.37
463965,0.37
463966,0.63
463967,0.37
463968,0.63
463969,0.37
463970,0.63
463971,0.37
463972,0.63
463973,0.37
463974,0.37
463975,0.37
463976,0.37
463977,0.37
463978,0.63
463979,0.37
463980,0.37
463981,0.37
463982,0.63
463983,0.63
463984,0.63
463985,0.63
463986,0.37
463987,0.63
463988,0.37
463989,0.63
463990,0.63
463991,0.37
463992,0.37
463993,0.37
463994,0.37
463995,0.37
463996,0.63
463997,0.63
463998,0.37
463999,0.63
464000,0.37
464001,0.37
464002,0.63
464003,0.63
464004,0.63
464005,0.63
464006,0.37
464007,0.63
464008,0.63
464009,0.37
464010,0.63
464011,0.37
464012,0.37
464013,0.63
464014,0.37
464015,0.37
464016,0.37
464017,0.37
464018,0.63
464019,0.63
464020,0.37
464021,0.37
464022,0.37
464023,0.37
464024,0.63
464025,0.37
464026,0.63
464027,0.63
464028,0.37
464029,0.37
464030,0.37
464031,0.63
464032,0.37
464033,0.63
464034,0.63
464035,0.63
464036,0.37
464037,0.63
464038,0.63
464039,0.37
464040,0.37
464041,0.63
464042,0.37
464043,0.37
464044,0.37
464045,0.37
464046,0.37
464047,0.37
464048,0.63
464049,0.63
464050,0.63
464051,0.63
464052,0.37
464053,0.63
464054,0.37
464055,0.37
464056,0.63
464057,0.37
464058,0.63
464059,0.63
464060,0.63
464061,0.63
464062,0.63
464063,0.63
464064,0.37
464065,0.37
464066,0.63
464067,0.37
464068,0.37
464069,0.37
464070,0.63
464071,0.63
464072,0.63
464073,0.63
464074,0.63
464075,0.63
464076,0.63
464077,0.37
464078,0.63
464079,0.63
464080,0.63
464081,0.63
464082,0.63
464083,0.37
464084,0.37
464085,0.37
464086,0.37
464087,0.37
464088,0.63
464089,0.37
464090,0.37
464091,0.37
464092,0.63
464093,0.63
464094,0.63
464095,0.63
464096,0.63
464097,0.63
464098,0.63
464099,0.37
464100,0.63
464101,0.63
464102,0.37
464103,0.63
464104,0.63
464105,0.63
464106,0.37
464107,0.37
464108,0.37
464109,0.37
464110,0.37
464111,0.63
464112,0.63
464113,0.37
464114,0.63
464115,0.63
464116,0.37
464117,0.63
464118,0.37
464119,0.37
464120,0.63
464121,0.37
464122,0.37
464123,0.37
464124,0.37
464125,0.37
464126,0.63
464127,0.63
464128,0.37
464129,0.63
464130,0.63
464131,0.37
464132,0.63
464133,0.63
464134,0.63
464135,0.37
464136,0.63
464137,0.63
464138,0.63
464139,0.63
464140,0.37
464141,0.37
464142,0.63
464143,0.37
464144,0.37
464145,0.37
464146,0.63
464147,0.63
464148,0.63
464149,0.37
464150,0.37
464151,0.63
464152,0.63
464153,0.37
464154,0.37
464155,0.37
464156,0.63
464157,0.37
464158,0.63
464159,0.37
464160,0.63
464161,0.63
464162,0.37
464163,0.37
464164,0.37
464165,0.37
464166,0.37
464167,0.37
464168,0.63
464169,0.37
464170,0.63
464171,0.37
464172,0.37
464173,0.63
464174,0.37
464175,0.63
464176,0.63
464177,0.37
464178,0.63
464179,0.37
464180,0.37
464181,0.63
464182,0.37
464183,0.63
464184,0.63
464185,0.37
464186,0.63
464187,0.63
464188,0.37
464189,0.63
464190,0.63
464191,0.63
464192,0.63
464193,0.63
464194,0.63
464195,0.63
464196,0.63
464197,0.37
464198,0.63
464199,0.63
464200,0.63
464201,0.63
464202,0.37
464203,0.37
464204,0.37
464205,0.37
464206,0.63
464207,0.37
464208,0.63
464209,0.37
464210,0.37
464211,0.37
464212,0.37
464213,0.63
464214,0.63
464215,0.63
464216,0.63
464217,0.37
464218,0.37
464219,0.63
464220,0.37
464221,0.37
464222,0.63
464223,0.63
464224,0.63
464225,0.63
464226,0.37
464227,0.63
464228,0.37
464229,0.63
464230,0.63
464231,0.37
464232,0.37
464233,0.37
464234,0.37
464235,0.63
464236,0.37
464237,0.63
464238,0.63
464239,0.37
464240,0.63
464241,0.63
464242,0.37
464243,0.37
464244,0.63
464245,0.37
464246,0.63
464247,0.37
464248,0.37
464249,0.63
464250,0.37
464251,0.63
464252,0.37
464253,0.37
464254,0.63
464255,0.63
464256,0.63
464257,0.37
464258,0.37
464259,0.37
464260,0.63
464261,0.63
464262,0.63
464263,0.63
464264,0.63
464265,0.63
464266,0.37
464267,0.63
464268,0.37
464269,0.37
464270,0.63
464271,0.63
464272,0.37
464273,0.63
464274,0.37
464275,0.63
464276,0.63
464277,0.63
464278,0.63
464279,0.63
464280,0.37
464281,0.63
464282,0.63
464283,0.63
464284,0.37
464285,0.37
464286,0.37
464287,0.37
464288,0.63
464289,0.37
464290,0.37
464291,0.37
464292,0.37
464293,0.37
464294,0.63
464295,0.63
464296,0.37
464297,0.37
464298,0.37
464299,0.63
464300,0.37
464301,0.37
464302,0.37
464303,0.63
464304,0.37
464305,0.37
464306,0.37
464307,0.37
464308,0.63
464309,0.37
464310,0.37
464311,0.63
464312,0.37
464313,0.63
464314,0.37
464315,0.37
464316,0.37
464317,0.37
464318,0.37
464319,0.37
464320,0.37
464321,0.37
464322,0.63
464323,0.63
464324,0.37
464325,0.63
464326,0.63
464327,0.63
464328,0.63
464329,0.37
464330,0.63
464331,0.63
464332,0.63
464333,0.63
464334,0.37
464335,0.63
464336,0.63
464337,0.63
464338,0.63
464339,0.63
464340,0.37
464341,0.63
464342,0.63
464343,0.37
464344,0.63
464345,0.37
464346,0.37
464347,0.63
464348,0.37
464349,0.63
464350,0.37
464351,0.37
464352,0.63
464353,0.37
464354,0.63
464355,0.63
464356,0.63
464357,0.37
464358,0.63
464359,0.63
464360,0.63
464361,0.63
464362,0.37
464363,0.63
464364,0.63
464365,0.63
464366,0.37
464367,0.37
464368,0.63
464369,0.63
464370,0.63
464371,0.63
464372,0.37
464373,0.63
464374,0.37
464375,0.37
464376,0.37
464377,0.63
464378,0.63
464379,0.63
464380,0.63
464381,0.63
464382,0.37
464383,0.37
464384,0.63
464385,0.63
464386,0.37
464387,0.63
464388,0.63
464389,0.63
464390,0.63
464391,0.63
464392,0.37
464393,0.37
464394,0.63
464395,0.63
464396,0.37
464397,0.63
464398,0.63
464399,0.63
464400,0.37
464401,0.37
464402,0.63
464403,0.63
464404,0.63
464405,0.63
464406,0.37
464407,0.37
464408,0.63
464409,0.37
464410,0.37
464411,0.63
464412,0.63
464413,0.37
464414,0.37
464415,0.63
464416,0.63
464417,0.37
464418,0.63
464419,0.63
464420,0.37
464421,0.63
464422,0.63
464423,0.63
464424,0.63
464425,0.37
464426,0.37
464427,0.37
464428,0.37
464429,0.37
464430,0.63
464431,0.37
464432,0.63
464433,0.63
464434,0.63
464435,0.63
464436,0.37
464437,0.37
464438,0.37
464439,0.37
464440,0.37
464441,0.37
464442,0.63
464443,0.63
464444,0.37
464445,0.37
464446,0.63
464447,0.63
464448,0.63
464449,0.63
464450,0.63
464451,0.63
464452,0.63
464453,0.63
464454,0.63
464455,0.63
464456,0.37
464457,0.37
464458,0.63
464459,0.37
464460,0.63
464461,0.37
464462,0.63
464463,0.63
464464,0.37
464465,0.37
464466,0.63
464467,0.37
464468,0.63
464469,0.63
464470,0.37
464471,0.63
464472,0.63
464473,0.63
464474,0.63
464475,0.37
464476,0.37
464477,0.63
464478,0.63
464479,0.63
464480,0.37
464481,0.37
464482,0.37
464483,0.37
464484,0.37
464485,0.63
464486,0.63
464487,0.63
464488,0.63
464489,0.37
464490,0.63
464491,0.37
464492,0.63
464493,0.37
464494,0.63
464495,0.63
464496,0.63
464497,0.37
464498,0.37
464499,0.37
464500,0.37
464501,0.63
464502,0.37
464503,0.63
464504,0.63
464505,0.37
464506,0.63
464507,0.37
464508,0.37
464509,0.63
464510,0.63
464511,0.37
464512,0.63
464513,0.37
464514,0.63
464515,0.37
464516,0.63
464517,0.63
464518,0.63
464519,0.37
464520,0.63
464521,0.37
464522,0.63
464523,0.37
464524,0.37
464525,0.63
464526,0.37
464527,0.63
464528,0.63
464529,0.37
464530,0.63
464531,0.37
464532,0.63
464533,0.63
464534,0.37
464535,0.63
464536,0.63
464537,0.63
464538,0.63
464539,0.63
464540,0.37
464541,0.37
464542,0.37
464543,0.37
464544,0.63
464545,0.37
464546,0.63
464547,0.37
464548,0.37
464549,0.37
464550,0.63
464551,0.37
464552,0.63
464553,0.37
464554,0.63
464555,0.37
464556,0.63
464557,0.37
464558,0.63
464559,0.37
464560,0.63
464561,0.63
464562,0.63
464563,0.63
464564,0.37
464565,0.63
464566,0.63
464567,0.37
464568,0.63
464569,0.63
464570,0.63
464571,0.37
464572,0.37
464573,0.37
464574,0.63
464575,0.63
464576,0.37
464577,0.63
464578,0.37
464579,0.63
464580,0.37
464581,0.37
464582,0.37
464583,0.37
464584,0.63
464585,0.63
464586,0.37
464587,0.63
464588,0.63
464589,0.63
464590,0.37
464591,0.63
464592,0.37
464593,0.37
464594,0.37
464595,0.63
464596,0.63
464597,0.63
464598,0.37
464599,0.63
464600,0.37
464601,0.63
464602,0.37
464603,0.37
464604,0.37
464605,0.63
464606,0.63
464607,0.37
464608,0.37
464609,0.37
464610,0.37
464611,0.37
464612,0.37
464613,0.37
464614,0.37
464615,0.37
464616,0.37
464617,0.37
464618,0.63
464619,0.63
464620,0.63
464621,0.63
464622,0.63
464623,0.63
464624,0.37
464625,0.63
464626,0.37
464627,0.63
464628,0.37
464629,0.37
464630,0.63
464631,0.63
464632,0.37
464633,0.63
464634,0.37
464635,0.37
464636,0.37
464637,0.63
464638,0.37
464639,0.63
464640,0.63
464641,0.63
464642,0.63
464643,0.63
464644,0.37
464645,0.37
464646,0.63
464647,0.37
464648,0.37
464649,0.37
464650,0.63
464651,0.37
464652,0.63
464653,0.37
464654,0.63
464655,0.37
464656,0.37
464657,0.63
464658,0.63
464659,0.63
464660,0.37
464661,0.37
464662,0.37
464663,0.37
464664,0.63
464665,0.37
464666,0.37
464667,0.37
464668,0.63
464669,0.37
464670,0.37
464671,0.63
464672,0.63
464673,0.37
464674,0.37
464675,0.63
464676,0.63
464677,0.37
464678,0.63
464679,0.37
464680,0.37
464681,0.37
464682,0.37
464683,0.37
464684,0.37
464685,0.63
464686,0.63
464687,0.37
464688,0.37
464689,0.63
464690,0.63
464691,0.63
464692,0.37
464693,0.63
464694,0.63
464695,0.37
464696,0.63
464697,0.63
464698,0.37
464699,0.63
464700,0.37
464701,0.37
464702,0.37
464703,0.37
464704,0.63
464705,0.37
464706,0.37
464707,0.37
464708,0.37
464709,0.63
464710,0.37
464711,0.37
464712,0.63
464713,0.63
464714,0.37
464715,0.37
464716,0.37
464717,0.63
464718,0.63
464719,0.63
464720,0.63
464721,0.63
464722,0.37
464723,0.37
464724,0.37
464725,0.37
464726,0.63
464727,0.63
464728,0.63
464729,0.63
464730,0.63
464731,0.63
464732,0.37
464733,0.37
464734,0.63
464735,0.37
464736,0.37
464737,0.37
464738,0.63
464739,0.37
464740,0.63
464741,0.37
464742,0.63
464743,0.37
464744,0.37
464745,0.37
464746,0.37
464747,0.37
464748,0.37
464749,0.63
464750,0.63
464751,0.63
464752,0.37
464753,0.37
464754,0.63
464755,0.63
464756,0.63
464757,0.63
464758,0.37
464759,0.63
464760,0.37
464761,0.63
464762,0.37
464763,0.63
464764,0.37
464765,0.63
464766,0.63
464767,0.37
464768,0.63
464769,0.63
464770,0.37
464771,0.63
464772,0.63
464773,0.63
464774,0.63
464775,0.63
464776,0.63
464777,0.37
464778,0.37
464779,0.37
464780,0.63
464781,0.63
464782,0.37
464783,0.63
464784,0.37
464785,0.37
464786,0.63
464787,0.37
464788,0.63
464789,0.37
464790,0.63
464791,0.63
464792,0.63
464793,0.37
464794,0.63
464795,0.37
464796,0.37
464797,0.37
464798,0.63
464799,0.37
464800,0.37
464801,0.37
464802,0.37
464803,0.63
464804,0.63
464805,0.37
464806,0.37
464807,0.37
464808,0.37
464809,0.37
464810,0.37
464811,0.63
464812,0.63
464813,0.63
464814,0.37
464815,0.63
464816,0.63
464817,0.37
464818,0.63
464819,0.37
464820,0.37
464821,0.63
464822,0.63
464823,0.63
464824,0.37
464825,0.63
464826,0.63
464827,0.63
464828,0.63
464829,0.63
464830,0.63
464831,0.63
464832,0.37
464833,0.37
464834,0.63
464835,0.63
464836,0.63
464837,0.37
464838,0.63
464839,0.63
464840,0.63
464841,0.37
464842,0.37
464843,0.63
464844,0.37
464845,0.37
464846,0.63
464847,0.63
464848,0.63
464849,0.63
464850,0.63
464851,0.63
464852,0.63
464853,0.63
464854,0.37
464855,0.63
464856,0.37
464857,0.63
464858,0.63
464859,0.37
464860,0.37
464861,0.37
464862,0.37
464863,0.37
464864,0.63
464865,0.37
464866,0.37
464867,0.63
464868,0.63
464869,0.63
464870,0.63
464871,0.63
464872,0.37
464873,0.63
464874,0.63
464875,0.37
464876,0.63
464877,0.63
464878,0.63
464879,0.37
464880,0.63
464881,0.37
464882,0.37
464883,0.63
464884,0.63
464885,0.37
464886,0.63
464887,0.37
464888,0.37
464889,0.37
464890,0.63
464891,0.37
464892,0.37
464893,0.63
464894,0.63
464895,0.63
464896,0.63
464897,0.63
464898,0.37
464899,0.63
464900,0.37
464901,0.37
464902,0.37
464903,0.63
464904,0.37
464905,0.63
464906,0.63
464907,0.37
464908,0.63
464909,0.37
464910,0.37
464911,0.63
464912,0.37
464913,0.63
464914,0.37
464915,0.63
464916,0.63
464917,0.63
464918,0.37
464919,0.37
464920,0.63
464921,0.37
464922,0.63
464923,0.63
464924,0.37
464925,0.37
464926,0.37
464927,0.37
464928,0.37
464929,0.63
464930,0.63
464931,0.63
464932,0.37
464933,0.63
464934,0.37
464935,0.63
464936,0.63
464937,0.37
464938,0.63
464939,0.37
464940,0.37
464941,0.63
464942,0.63
464943,0.37
464944,0.37
464945,0.63
464946,0.37
464947,0.37
464948,0.37
464949,0.63
464950,0.63
464951,0.63
464952,0.63
464953,0.37
464954,0.63
464955,0.63
464956,0.37
464957,0.37
464958,0.37
464959,0.63
464960,0.37
464961,0.37
464962,0.63
464963,0.63
464964,0.63
464965,0.63
464966,0.63
464967,0.63
464968,0.37
464969,0.63
464970,0.63
464971,0.63
464972,0.63
464973,0.63
464974,0.63
464975,0.63
464976,0.63
464977,0.37
464978,0.63
464979,0.63
464980,0.63
464981,0.63
464982,0.37
464983,0.37
464984,0.37
464985,0.37
464986,0.37
464987,0.63
464988,0.37
464989,0.63
464990,0.37
464991,0.37
464992,0.63
464993,0.63
464994,0.37
464995,0.63
464996,0.37
464997,0.63
464998,0.37
464999,0.37
465000,0.63
465001,0.37
465002,0.37
465003,0.63
465004,0.63
465005,0.63
465006,0.63
465007,0.63
465008,0.37
465009,0.37
465010,0.37
465011,0.63
465012,0.37
465013,0.37
465014,0.63
465015,0.63
465016,0.37
465017,0.63
465018,0.37
465019,0.63
465020,0.37
465021,0.63
465022,0.37
465023,0.63
